@relation 'pacman-data-weka.filters.unsupervised.attribute.Remove-R3,48-51-weka.filters.unsupervised.attribute.Reorder-R1-46,48-last,47'

@attribute PacmanPositionX numeric
@attribute PacmanPositionY numeric
@attribute LegalPacManNorth {0,1}
@attribute LegalPacManSouth {0,1}
@attribute LegalPacManWest {0,1}
@attribute LegalPacManEast {0,1}
@attribute LegalPacManStop {0,1}
@attribute Ghost1PositionX numeric
@attribute Ghost1PositionY numeric
@attribute Ghost2PositionX numeric
@attribute Ghost2PositionY numeric
@attribute Ghost3PositionX numeric
@attribute Ghost3PositionY numeric
@attribute Ghost4PositionX numeric
@attribute Ghost4PositionY numeric
@attribute Ghost1Distance numeric
@attribute Ghost2Distance numeric
@attribute Ghost3Distance numeric
@attribute Ghost4Distance numeric
@attribute Ghost1Direction {North,South,West,East,Stop,Dead}
@attribute Ghost2Direction {North,South,West,East,Stop,Dead}
@attribute Ghost3Direction {North,South,West,East,Stop,Dead}
@attribute Ghost4Direction {North,South,West,East,Stop,Dead}
@attribute Score numeric
@attribute DistanceFood numeric
@attribute RemainingFood numeric
@attribute class {North,South,West,East}
@attribute NextPacmanPositionX numeric
@attribute NextPacmanPositionY numeric
@attribute NextLegalPacManNorth {0,1}
@attribute NextLegalPacManSouth {0,1}
@attribute NextLegalPacManWest {0,1}
@attribute NextLegalPacManEast {0,1}
@attribute NextLegalPacManStop {0,1}
@attribute NextGhost1PositionX numeric
@attribute NextGhost1PositionY numeric
@attribute NextGhost2PositionX numeric
@attribute NextGhost2PositionY numeric
@attribute NextGhost3PositionX numeric
@attribute NextGhost3PositionY numeric
@attribute NextGhost4PositionX numeric
@attribute NextGhost4PositionY numeric
@attribute NextGhost1Distance numeric
@attribute NextGhost2Distance numeric
@attribute NextGhost3Distance numeric
@attribute NextGhost4Distance numeric
@attribute NextDistanceFood numeric
@attribute NextRemainingFood numeric
@attribute NextPacmanDirection {North,South,West,East}
@attribute NextScore numeric

@data
5,6,1,1,1,1,1,-1,-1,-1,-1,6,6,-1,-1,-1,-1,1,-1,Dead,Dead,South,Dead,576,-1,0,North,5,7,1,1,1,1,1,-1,-1,-1,-1,6,7,-1,-1,-1,-1,1,-1,-1,0,North,575
7,1,1,1,0,1,1,1,2,1,3,12,5,17,2,7,8,9,11,North,South,East,North,-4,2,22,West,6,1,0,1,0,1,1,1,2,1,4,11,5,17,2,6,8,9,12,1,22,West,-5
6,1,0,1,0,1,1,1,2,1,4,11,5,17,2,6,8,9,12,North,North,West,North,-5,1,22,West,5,1,1,1,0,1,1,-1,-1,1,5,12,5,-1,-1,-1,8,11,-1,1,21,West,94
5,1,1,1,0,1,1,-1,-1,1,5,12,5,-1,-1,-1,8,11,-1,Dead,North,East,Dead,94,1,21,West,4,1,0,1,0,1,1,-1,-1,1,4,13,5,-1,-1,-1,6,13,-1,1,20,West,193
4,1,0,1,0,1,1,-1,-1,1,4,13,5,-1,-1,-1,6,13,-1,Dead,South,East,Dead,193,1,20,West,3,1,0,1,0,1,1,-1,-1,1,3,13,5,-1,-1,-1,4,14,-1,1,19,West,292
3,1,0,1,0,1,1,-1,-1,1,3,13,5,-1,-1,-1,4,14,-1,Dead,South,East,Dead,292,1,19,West,2,1,0,1,0,1,1,-1,-1,1,4,13,5,17,1,-1,4,15,16,2,18,West,591
2,1,0,1,0,1,1,-1,-1,1,4,13,5,17,1,-1,4,15,16,Dead,North,East,North,591,2,18,West,1,1,1,1,0,0,1,-1,-1,1,3,12,5,-1,-1,-1,2,15,-1,1,18,West,990
1,1,1,1,0,0,1,-1,-1,1,3,12,5,-1,-1,-1,2,15,-1,Dead,South,West,Dead,990,1,18,West,1,2,1,0,1,0,1,-1,-1,1,3,13,5,-1,-1,-1,1,15,-1,1,17,North,1289
1,2,1,0,1,0,1,-1,-1,1,3,13,5,-1,-1,-1,1,15,-1,Dead,South,East,Dead,1289,1,17,North,1,3,1,0,1,0,1,1,2,-1,-1,12,5,-1,-1,1,-1,13,-1,1,16,North,1588
1,3,1,0,1,0,1,1,2,-1,-1,12,5,-1,-1,1,-1,13,-1,North,Dead,West,Dead,1588,1,16,North,1,4,1,0,1,0,1,-1,-1,-1,-1,11,5,-1,-1,-1,-1,11,-1,2,15,North,1687
1,4,1,0,1,0,1,-1,-1,-1,-1,11,5,-1,-1,-1,-1,11,-1,Dead,Dead,West,Dead,1687,2,15,North,1,5,0,1,1,0,1,-1,-1,-1,-1,11,5,17,1,-1,-1,10,19,1,15,North,1686
1,5,0,1,1,0,1,-1,-1,-1,-1,11,5,17,1,-1,-1,10,19,Dead,Dead,West,North,1686,1,15,North,2,5,0,1,0,1,1,-1,-1,-1,-1,12,5,17,2,-1,-1,10,17,6,14,East,1785
2,5,0,1,0,1,1,-1,-1,-1,-1,12,5,17,2,-1,-1,10,17,Dead,Dead,East,North,1785,6,14,East,3,5,0,1,1,1,1,-1,-1,-1,-1,12,4,17,3,-1,-1,10,15,5,14,East,1784
3,5,0,1,1,1,1,-1,-1,-1,-1,12,4,17,3,-1,-1,10,15,Dead,Dead,South,North,1784,5,14,East,4,5,0,1,0,1,1,-1,-1,-1,-1,12,4,17,4,-1,-1,9,13,4,14,East,1783
4,5,0,1,0,1,1,-1,-1,-1,-1,12,4,17,4,-1,-1,9,13,Dead,Dead,South,North,1783,4,14,East,5,5,0,1,1,1,1,-1,-1,-1,-1,12,3,17,5,-1,-1,9,11,3,14,East,1782
5,5,0,1,1,1,1,-1,-1,-1,-1,12,3,17,5,-1,-1,9,11,Dead,Dead,South,West,1782,3,14,East,6,5,0,1,0,1,1,-1,-1,-1,-1,12,2,16,5,-1,-1,9,10,4,14,East,1781
6,5,0,1,0,1,1,-1,-1,-1,-1,12,2,16,5,-1,-1,9,10,Dead,Dead,South,West,1781,4,14,East,7,5,0,1,0,1,1,1,2,-1,-1,-1,-1,16,5,9,-1,-1,8,5,14,East,1780
7,5,0,1,0,1,1,1,2,-1,-1,-1,-1,16,5,9,-1,-1,8,North,Dead,Dead,West,1780,5,14,East,8,5,0,1,0,1,1,-1,-1,-1,-1,-1,-1,15,5,-1,-1,-1,7,6,14,East,1779
8,5,0,1,0,1,1,-1,-1,-1,-1,-1,-1,15,5,-1,-1,-1,7,Dead,Dead,Dead,West,1779,6,14,East,9,5,0,1,0,1,1,-1,-1,-1,-1,-1,-1,15,5,-1,-1,-1,7,5,14,East,1778
9,5,0,1,0,1,1,-1,-1,-1,-1,-1,-1,15,5,-1,-1,-1,7,Dead,Dead,Dead,East,1778,5,14,East,10,5,0,1,0,1,1,-1,-1,-1,-1,-1,-1,16,5,-1,-1,-1,6,4,14,East,1777
10,5,0,1,0,1,1,-1,-1,-1,-1,-1,-1,16,5,-1,-1,-1,6,Dead,Dead,Dead,East,1777,4,14,East,11,5,0,1,0,1,1,-1,-1,-1,-1,-1,-1,16,5,-1,-1,-1,6,3,14,East,1776
11,5,0,1,0,1,1,-1,-1,-1,-1,-1,-1,16,5,-1,-1,-1,6,Dead,Dead,Dead,East,1776,3,14,East,12,5,0,1,1,1,1,-1,-1,-1,-1,-1,-1,17,5,-1,-1,-1,6,2,14,East,1775
12,5,0,1,1,1,1,-1,-1,-1,-1,-1,-1,17,5,-1,-1,-1,6,Dead,Dead,Dead,South,1775,2,14,East,12,4,1,0,1,0,1,-1,-1,5,2,12,2,17,4,-1,9,2,5,2,14,South,1774
12,4,1,0,1,0,1,-1,-1,5,2,12,2,17,4,-1,9,2,5,Dead,North,North,South,1774,2,14,South,12,3,1,0,1,0,1,-1,-1,5,2,12,2,17,4,-1,8,1,5,2,14,South,1773
12,3,1,0,1,0,1,-1,-1,5,2,12,2,17,4,-1,8,1,5,Dead,North,North,South,1773,2,14,South,12,2,1,0,1,0,1,-1,-1,5,2,-1,-1,17,3,-1,7,-1,5,2,14,South,1972
12,2,1,0,1,0,1,-1,-1,5,2,-1,-1,17,3,-1,7,-1,5,Dead,North,Dead,South,1972,2,14,South,12,1,1,0,0,1,1,-1,-1,5,3,-1,-1,17,2,-1,9,-1,6,2,14,South,1971
12,1,1,0,0,1,1,-1,-1,5,3,-1,-1,17,2,-1,9,-1,6,Dead,North,Dead,South,1971,2,14,South,12,2,1,0,1,0,1,-1,-1,5,3,-1,-1,17,2,-1,8,-1,6,2,14,North,1970
12,2,1,0,1,0,1,-1,-1,5,3,-1,-1,17,2,-1,8,-1,6,Dead,North,Dead,North,1970,2,14,North,12,3,1,0,1,0,1,-1,-1,5,4,7,2,17,3,-1,8,6,6,2,14,North,1969
12,3,1,0,1,0,1,-1,-1,5,4,7,2,17,3,-1,8,6,6,Dead,North,North,North,1969,2,14,North,12,4,1,0,1,0,1,-1,-1,5,4,7,3,17,4,-1,7,6,5,2,14,North,1968
12,4,1,0,1,0,1,-1,-1,5,4,7,3,17,4,-1,7,6,5,Dead,North,North,North,1968,2,14,North,12,5,0,1,1,1,1,-1,-1,5,5,7,2,17,4,-1,7,8,6,2,14,North,1967
12,5,0,1,1,1,1,-1,-1,5,5,7,2,17,4,-1,7,8,6,Dead,North,South,North,1967,2,14,North,13,5,0,1,0,1,1,-1,-1,5,4,-1,-1,17,4,-1,9,-1,4,1,14,East,1966
13,5,0,1,0,1,1,-1,-1,5,4,-1,-1,17,4,-1,9,-1,4,Dead,South,Dead,North,1966,1,14,East,14,5,0,1,1,1,1,-1,-1,5,4,-1,-1,17,5,-1,10,-1,3,1,13,East,2065
14,5,0,1,1,1,1,-1,-1,5,4,-1,-1,17,5,-1,10,-1,3,Dead,South,Dead,North,2065,1,13,East,15,5,0,1,0,1,1,-1,-1,5,3,8,2,17,5,-1,12,10,3,1,12,East,2164
15,5,0,1,0,1,1,-1,-1,5,3,8,2,17,5,-1,12,10,3,Dead,South,North,South,2164,1,12,East,16,5,0,1,0,1,1,-1,-1,5,2,-1,-1,17,4,-1,14,-1,2,1,11,East,2263
15,10,1,1,1,1,0,5,7,11,4,15,6,25,6,13,10,4,14,South,East,East,North,-4,-1,0,East,16,10,1,1,1,1,0,5,7,11,5,15,6,25,6,14,10,5,12,-1,0,East,-5
16,10,1,1,1,1,0,5,7,11,5,15,6,25,6,14,10,5,12,South,North,East,West,-5,-1,0,East,17,10,1,1,1,1,0,5,8,11,6,14,6,24,6,14,10,7,12,-1,0,East,-6
17,10,1,1,1,1,0,5,8,11,6,14,6,24,6,14,10,7,12,North,North,West,East,-6,-1,0,East,18,10,1,1,1,1,0,5,8,10,6,13,6,25,6,15,12,9,12,-1,0,East,-7
18,10,1,1,1,1,0,5,8,10,6,13,6,25,6,15,12,9,12,North,West,West,East,-7,-1,0,East,19,10,1,1,1,1,0,5,9,10,5,13,6,26,6,15,14,10,12,-1,0,East,-8
19,10,1,1,1,1,0,5,9,10,5,13,6,26,6,15,14,10,12,North,South,West,South,-8,-1,0,East,20,10,1,1,1,1,0,6,9,11,5,13,5,26,5,15,14,12,12,-1,0,East,-9
20,10,1,1,1,1,0,6,9,11,5,13,5,26,5,15,14,12,12,East,East,South,South,-9,-1,0,East,21,10,1,0,1,1,0,6,10,11,5,13,5,26,4,15,15,13,12,-1,0,East,-10
21,10,1,0,1,1,0,6,10,11,5,13,5,26,4,15,15,13,12,North,East,South,South,-10,-1,0,East,22,10,1,1,1,1,0,6,9,10,5,13,5,26,3,17,17,14,10,-1,0,East,-11
22,10,1,1,1,1,0,6,9,10,5,13,5,26,3,17,17,14,10,South,West,South,West,-11,-1,0,East,23,10,1,1,1,1,1,6,10,9,5,14,5,25,3,17,19,14,8,-1,0,East,-12
23,10,1,1,1,1,1,6,10,9,5,14,5,25,3,17,19,14,8,North,West,East,West,-12,-1,0,East,23,9,1,1,1,0,1,6,9,10,5,14,5,24,3,17,17,13,6,-1,0,South,-13
23,9,1,1,1,0,1,6,9,10,5,14,5,24,3,17,17,13,6,South,East,East,West,-13,-1,0,South,23,8,1,1,1,1,1,6,8,10,4,14,6,23,3,17,17,11,6,-1,0,South,-14
23,8,1,1,1,1,1,6,8,10,4,14,6,23,3,17,17,11,6,South,South,North,West,-14,-1,0,South,23,7,1,1,1,0,1,5,8,10,4,15,6,22,3,19,16,9,4,-1,0,South,-15
23,7,1,1,1,0,1,5,8,10,4,15,6,22,3,19,16,9,4,West,South,East,North,-15,-1,0,South,23,6,1,1,1,1,1,6,8,11,4,16,6,22,4,19,14,7,4,-1,0,South,-16
23,6,1,1,1,1,1,6,8,11,4,16,6,22,4,19,14,7,4,East,East,East,West,-16,-1,0,South,23,5,1,1,1,0,1,5,8,11,4,15,6,21,4,21,13,9,4,-1,0,South,-17
23,5,1,1,1,0,1,5,8,11,4,15,6,21,4,21,13,9,4,West,East,West,West,-17,-1,0,South,23,4,1,1,1,1,1,5,8,10,4,14,6,20,4,22,13,11,4,-1,0,South,-18
23,4,1,1,1,1,1,5,8,10,4,14,6,20,4,22,13,11,4,West,West,West,North,-18,-1,0,South,22,4,1,0,1,1,1,5,8,10,5,13,6,20,5,21,13,11,4,-1,0,West,-19
22,4,1,0,1,1,1,5,8,10,5,13,6,20,5,21,13,11,4,West,North,West,North,-19,-1,0,West,21,4,1,0,1,1,1,5,8,9,5,14,6,20,6,20,13,9,4,-1,0,West,-20
21,4,1,0,1,1,1,5,8,9,5,14,6,20,6,20,13,9,4,West,West,East,West,-20,-1,0,West,20,4,1,1,1,1,1,4,8,9,6,14,7,19,6,20,13,9,3,-1,0,West,-21
20,4,1,1,1,1,1,4,8,9,6,14,7,19,6,20,13,9,3,West,North,North,West,-21,-1,0,West,20,5,0,1,1,1,1,3,8,10,6,14,7,19,6,20,11,8,2,-1,0,North,-22
20,5,0,1,1,1,1,3,8,10,6,14,7,19,6,20,11,8,2,West,East,North,West,-22,-1,0,North,20,6,1,0,1,1,1,3,9,11,6,14,8,19,6,20,9,8,2,-1,0,North,-23
20,6,1,0,1,1,1,3,9,11,6,14,8,19,6,20,9,8,2,North,East,North,West,-23,-1,0,North,19,6,1,0,1,1,1,3,8,11,6,14,8,18,6,18,8,7,1,-1,0,West,-24
19,6,1,0,1,1,1,3,8,11,6,14,8,18,6,18,8,7,1,South,East,North,West,-24,-1,0,West,18,6,1,0,1,1,1,4,8,11,6,14,7,-1,-1,16,7,5,-1,-1,0,West,175
18,6,1,0,1,1,1,4,8,11,6,14,7,-1,-1,16,7,5,-1,East,East,South,Dead,175,-1,0,West,17,6,1,0,1,1,1,3,8,10,6,14,6,-1,-1,16,7,3,-1,-1,0,West,174
17,6,1,0,1,1,1,3,8,10,6,14,6,-1,-1,16,7,3,-1,West,West,South,Dead,174,-1,0,West,16,6,1,0,1,1,0,3,7,10,6,15,6,-1,-1,14,6,1,-1,-1,0,West,173
16,6,1,0,1,1,0,3,7,10,6,15,6,-1,-1,14,6,1,-1,South,West,East,Dead,173,-1,0,West,15,6,1,0,1,1,0,4,7,10,5,-1,-1,-1,-1,12,6,-1,-1,-1,0,West,372
15,6,1,0,1,1,0,4,7,10,5,-1,-1,-1,-1,12,6,-1,-1,East,South,Dead,Dead,372,-1,0,West,14,6,1,1,1,1,1,4,7,10,4,-1,-1,-1,-1,11,6,-1,-1,-1,0,West,371
14,6,1,1,1,1,1,4,7,10,4,-1,-1,-1,-1,11,6,-1,-1,East,South,Dead,Dead,371,-1,0,West,14,7,0,1,1,0,1,4,6,10,4,-1,-1,-1,-1,11,7,-1,-1,-1,0,North,370
14,7,0,1,1,0,1,4,6,10,4,-1,-1,-1,-1,11,7,-1,-1,South,South,Dead,Dead,370,-1,0,North,14,8,1,0,1,1,1,4,7,10,5,-1,-1,-1,-1,11,7,-1,-1,-1,0,North,369
14,8,1,0,1,1,1,4,7,10,5,-1,-1,-1,-1,11,7,-1,-1,North,North,Dead,Dead,369,-1,0,North,13,8,1,0,1,1,0,3,7,10,5,-1,-1,-1,-1,11,6,-1,-1,-1,0,West,368
13,8,1,0,1,1,0,3,7,10,5,-1,-1,-1,-1,11,6,-1,-1,West,North,Dead,Dead,368,-1,0,West,12,8,1,0,1,1,0,3,8,9,5,-1,-1,-1,-1,9,6,-1,-1,-1,0,West,367
12,8,1,0,1,1,0,3,8,9,5,-1,-1,-1,-1,9,6,-1,-1,North,West,Dead,Dead,367,-1,0,West,11,8,1,1,1,1,1,3,7,9,4,-1,-1,-1,-1,9,6,-1,-1,-1,0,West,366
11,8,1,1,1,1,1,3,7,9,4,-1,-1,-1,-1,9,6,-1,-1,South,South,Dead,Dead,366,-1,0,West,11,7,0,1,1,1,1,3,7,9,4,-1,-1,-1,-1,8,5,-1,-1,-1,0,South,365
11,7,0,1,1,1,1,3,7,9,4,-1,-1,-1,-1,8,5,-1,-1,South,South,Dead,Dead,365,-1,0,South,11,6,0,1,1,1,1,3,6,9,5,-1,-1,-1,-1,8,3,-1,-1,-1,0,South,364
11,6,0,1,1,1,1,3,6,9,5,-1,-1,-1,-1,8,3,-1,-1,South,North,Dead,Dead,364,-1,0,South,11,5,0,1,1,1,1,3,6,9,5,-1,-1,-1,-1,9,2,-1,-1,-1,0,South,363
11,5,0,1,1,1,1,3,6,9,5,-1,-1,-1,-1,9,2,-1,-1,South,North,Dead,Dead,363,-1,0,South,11,4,0,1,1,1,1,3,7,9,4,-1,-1,-1,-1,11,2,-1,-1,-1,0,South,362
11,4,0,1,1,1,1,3,7,9,4,-1,-1,-1,-1,11,2,-1,-1,North,South,Dead,Dead,362,-1,0,South,10,4,1,1,1,1,1,3,8,9,5,-1,-1,-1,-1,11,2,-1,-1,-1,0,West,361
10,4,1,1,1,1,1,3,8,9,5,-1,-1,-1,-1,11,2,-1,-1,North,North,Dead,Dead,361,-1,0,West,9,4,1,1,1,1,1,3,8,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,0,West,560
9,4,1,1,1,1,1,3,8,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,North,Dead,Dead,Dead,560,-1,0,West,8,4,1,1,1,0,1,3,9,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,0,West,559
8,4,1,1,1,0,1,3,9,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,North,Dead,Dead,Dead,559,-1,0,West,8,5,1,1,1,0,1,3,10,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,0,North,558
8,5,1,1,1,0,1,3,10,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,North,Dead,Dead,Dead,558,-1,0,North,8,6,1,1,1,1,1,4,10,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,0,North,557
8,6,1,1,1,1,1,4,10,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,East,Dead,Dead,Dead,557,-1,0,North,7,6,1,0,1,1,0,3,10,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,0,West,556
7,6,1,0,1,1,0,3,10,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,West,Dead,Dead,Dead,556,-1,0,West,6,6,1,1,1,1,0,3,10,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,0,West,555
6,6,1,1,1,1,0,3,10,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,West,Dead,Dead,Dead,555,-1,0,West,5,6,1,1,1,1,1,3,9,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,0,West,554
5,6,1,1,1,1,1,3,9,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,South,Dead,Dead,Dead,554,-1,0,West,4,6,1,1,1,1,1,3,10,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,0,West,553
4,6,1,1,1,1,1,3,10,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,North,Dead,Dead,Dead,553,-1,0,West,4,7,1,1,1,1,1,3,9,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,0,North,552
4,7,1,1,1,1,1,3,9,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,South,Dead,Dead,Dead,552,-1,0,North,4,8,1,1,1,1,1,4,9,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,North,551
8,1,0,0,1,1,1,3,3,10,5,10,5,17,9,7,6,6,17,South,South,West,West,96,1,94,West,7,1,0,0,1,1,1,3,4,9,5,9,5,17,9,7,6,6,17,1,93,West,195
7,1,0,0,1,1,1,3,4,9,5,9,5,17,9,7,6,6,17,North,West,West,West,195,1,93,West,6,1,1,0,1,0,1,3,5,8,5,10,5,16,9,7,6,8,19,1,92,West,294
6,1,1,0,1,0,1,3,5,8,5,10,5,16,9,7,6,8,19,North,West,East,East,294,1,92,West,6,2,1,1,0,0,1,2,5,9,5,9,5,17,9,7,6,6,19,1,91,North,393
6,2,1,1,0,0,1,2,5,9,5,9,5,17,9,7,6,6,19,West,East,West,East,393,1,91,North,6,3,1,1,1,1,1,3,5,8,5,8,5,18,9,5,4,4,17,1,90,North,492
6,3,1,1,1,1,1,3,5,8,5,8,5,18,9,5,4,4,17,East,West,West,West,492,1,90,North,5,3,0,0,1,1,1,2,5,9,5,8,5,17,9,5,6,5,19,1,89,West,591
5,3,0,0,1,1,1,2,5,9,5,8,5,17,9,5,6,5,19,West,East,West,East,591,1,89,West,4,3,0,1,1,1,1,3,5,9,5,8,5,18,9,3,7,6,19,1,88,West,690
4,3,0,1,1,1,1,3,5,9,5,8,5,18,9,3,7,6,19,East,East,West,West,690,1,88,West,3,3,1,0,1,0,1,3,5,9,5,9,5,17,9,2,8,8,19,1,88,West,689
3,3,1,0,1,0,1,3,5,9,5,9,5,17,9,2,8,8,19,East,East,East,West,689,1,88,West,3,4,1,1,0,0,1,3,6,9,6,9,5,16,9,2,8,7,17,1,87,North,788
3,4,1,1,0,0,1,3,6,9,6,9,5,16,9,2,8,7,17,North,North,East,West,788,1,87,North,3,5,1,1,1,1,1,3,6,10,6,8,5,15,9,1,8,5,15,1,86,North,887
3,5,1,1,1,1,1,3,6,10,6,8,5,15,9,1,8,5,15,North,East,West,South,887,1,86,North,3,6,1,1,0,0,1,1,2,10,7,8,5,15,8,6,8,6,15,1,85,North,1186
3,6,1,1,0,0,1,1,2,10,7,8,5,15,8,6,8,6,15,North,North,West,North,1186,1,85,North,3,7,0,1,1,0,1,-1,-1,11,7,8,5,15,9,-1,8,7,14,1,84,North,1285
3,7,0,1,1,0,1,-1,-1,11,7,8,5,15,9,-1,8,7,14,Dead,East,West,North,1285,1,84,North,4,7,1,0,1,1,1,-1,-1,10,7,9,5,15,9,-1,6,7,12,1,83,East,1384
4,7,1,0,1,1,1,-1,-1,10,7,9,5,15,9,-1,6,7,12,Dead,West,East,South,1384,1,83,East,5,7,0,0,1,1,1,-1,-1,10,6,9,6,15,8,-1,6,5,11,1,82,East,1483
5,7,0,0,1,1,1,-1,-1,10,6,9,6,15,8,-1,6,5,11,Dead,South,North,South,1483,1,82,East,6,7,1,1,1,1,1,-1,-1,10,6,9,5,15,8,-1,5,5,9,1,81,East,1582
6,7,1,1,1,1,1,-1,-1,10,6,9,5,15,8,-1,5,5,9,Dead,South,South,South,1582,1,81,East,7,7,0,0,1,1,1,-1,-1,10,7,10,5,15,7,-1,3,5,9,1,80,East,1681
7,7,0,0,1,1,1,-1,-1,10,7,10,5,15,7,-1,3,5,9,Dead,North,East,East,1681,1,80,East,8,7,0,0,1,1,1,-1,-1,10,6,10,6,16,7,-1,3,3,8,1,79,East,1780
8,7,0,0,1,1,1,-1,-1,10,6,10,6,16,7,-1,3,3,8,Dead,South,North,East,1780,1,79,East,9,7,0,1,1,1,1,-1,-1,10,5,10,5,16,7,-1,3,3,6,1,78,East,1879
9,7,0,1,1,1,1,-1,-1,10,5,10,5,16,7,-1,3,3,6,Dead,South,South,West,1879,1,78,East,10,7,0,1,1,1,1,-1,-1,10,5,10,6,15,7,-1,2,1,4,1,77,East,1978
10,7,0,1,1,1,1,-1,-1,10,5,10,6,15,7,-1,2,1,4,Dead,South,North,West,1978,1,77,East,10,6,1,1,0,1,1,-1,-1,9,5,-1,-1,14,7,-1,2,-1,4,2,77,South,2177
10,6,1,1,0,1,1,-1,-1,9,5,-1,-1,14,7,-1,2,-1,4,Dead,West,Dead,West,2177,2,77,South,10,5,1,0,1,1,1,-1,-1,9,5,-1,-1,13,7,-1,1,-1,4,2,77,South,2176
10,5,1,0,1,1,1,-1,-1,9,5,-1,-1,13,7,-1,1,-1,4,Dead,West,Dead,South,2176,2,77,South,9,5,1,0,1,1,1,-1,-1,-1,-1,-1,-1,13,6,-1,-1,-1,4,2,77,West,2375
9,5,1,0,1,1,1,-1,-1,-1,-1,-1,-1,13,6,-1,-1,-1,4,Dead,Dead,Dead,South,2375,2,77,West,8,5,0,0,1,0,1,-1,-1,-1,-1,-1,-1,13,5,-1,-1,-1,5,2,77,West,2374
8,5,0,0,1,0,1,-1,-1,-1,-1,-1,-1,13,5,-1,-1,-1,5,Dead,Dead,Dead,South,2374,2,77,West,8,5,0,0,1,0,1,-1,-1,-1,-1,-1,-1,13,5,-1,-1,-1,5,2,77,West,2373
8,5,0,0,1,0,1,-1,-1,-1,-1,-1,-1,13,5,-1,-1,-1,5,Dead,Dead,Dead,South,2373,2,77,West,9,5,1,0,1,1,1,-1,-1,-1,-1,-1,-1,13,5,-1,-1,-1,5,2,77,East,2372
9,5,1,0,1,1,1,-1,-1,-1,-1,-1,-1,13,5,-1,-1,-1,5,Dead,Dead,Dead,North,2372,2,77,East,10,5,1,0,1,1,1,-1,-1,-1,-1,-1,-1,13,6,-1,-1,-1,3,2,77,East,2371
10,5,1,0,1,1,1,-1,-1,-1,-1,-1,-1,13,6,-1,-1,-1,3,Dead,Dead,Dead,South,2371,2,77,East,10,6,1,1,0,1,1,4,2,-1,-1,-1,-1,13,5,10,-1,-1,5,2,77,North,2370
10,6,1,1,0,1,1,4,2,-1,-1,-1,-1,13,5,10,-1,-1,5,North,Dead,Dead,East,2370,2,77,North,10,7,0,1,1,1,1,4,3,-1,-1,-1,-1,14,5,10,-1,-1,6,1,77,North,2369
10,7,0,1,1,1,1,4,3,-1,-1,-1,-1,14,5,10,-1,-1,6,North,Dead,Dead,East,2369,1,77,North,11,7,0,0,1,1,1,4,3,-1,-1,-1,-1,14,5,11,-1,-1,6,1,76,East,2468
11,7,0,0,1,1,1,4,3,-1,-1,-1,-1,14,5,11,-1,-1,6,North,Dead,Dead,East,2468,1,76,East,12,7,0,0,1,1,1,4,3,-1,-1,-1,-1,15,5,12,-1,-1,6,1,75,East,2567
12,7,0,0,1,1,1,4,3,-1,-1,-1,-1,15,5,12,-1,-1,6,North,Dead,Dead,East,2567,1,75,East,13,7,1,1,1,1,1,3,3,-1,-1,-1,-1,16,5,14,-1,-1,6,1,74,East,2666
13,7,1,1,1,1,1,3,3,-1,-1,-1,-1,16,5,14,-1,-1,6,West,Dead,Dead,East,2666,1,74,East,13,6,1,1,0,0,1,4,3,-1,-1,-1,-1,17,5,12,-1,-1,5,1,73,South,2765
13,6,1,1,0,0,1,4,3,-1,-1,-1,-1,17,5,12,-1,-1,5,East,Dead,Dead,East,2765,1,73,South,13,5,1,1,1,0,1,3,3,-1,-1,-1,-1,17,5,12,-1,-1,3,1,72,South,2864
13,5,1,1,1,0,1,3,3,-1,-1,-1,-1,17,5,12,-1,-1,3,West,Dead,Dead,West,2864,1,72,South,14,5,0,0,1,1,1,4,3,-1,-1,-1,-1,16,5,12,-1,-1,1,1,71,East,2963
11,10,1,1,0,0,1,4,9,6,12,16,7,12,12,8,7,8,4,North,East,East,East,-4,-1,0,West,10,10,1,1,0,0,1,4,8,7,12,17,7,13,12,8,5,10,5,-1,0,West,-5
10,10,1,1,0,0,1,4,8,7,12,17,7,13,12,8,5,10,5,South,East,East,East,-5,-1,0,West,9,10,1,1,0,0,1,3,8,7,12,17,8,13,12,8,4,10,5,-1,0,West,-6
